time;Storage_PV6_H0-C;Storage_PV5_H0-L;Storage_PV5_G4-B;Storage_PV8_H0-B;Storage_PV2_H0-G;Storage_PV2_H0-B;Storage_PV5_H0-B;Storage_PV8_G5-A;lv_rural3;lv_semiurb4;lv_semiurb5
29.07.2016 04:30;0.027356;0.007661;0.268727;0.006819;0.021505;0.006819;0.006819;0.299008;0.018551;0.022472;0.106201
29.07.2016 04:45;0.005828;0.027523;0.282575;0.022409;0.009899;0.022409;0.022409;0.003236;0.016703;0.022472;0.056352
29.07.2016 05:00;0.012842;0.007643;0.344952;0.007022;0.008859;0.007022;0.007022;0.035185;0.013965;0.026685;0.066115
29.07.2016 05:15;0.022796;0.009341;0.293564;0.011204;0.010958;0.011204;0.011204;0.311953;0.021798;0.042135;0.112381
29.07.2016 05:30;0.015451;0.021015;0.239308;0.017864;0.008961;0.017864;0.017864;0.538904;0.015956;0.018258;0.147788
29.07.2016 05:45;1.5e-05;0.022936;0.309262;0.008934;0.010753;0.008934;0.008934;0.535044;0.015132;0.033708;0.15316
29.07.2016 06:00;0.025836;0.01682;0.34465;0.016807;0.018674;0.016807;0.016807;0.655833;0.02145;0.025281;0.187776
29.07.2016 06:15;0.030309;0.018062;0.274725;0.005242;0.016129;0.005242;0.005242;0.586006;0.020977;0.030899;0.159822
29.07.2016 06:30;0.030395;0.016685;0.258474;0.009804;0.001954;0.009804;0.009804;0.562312;0.017603;0.025281;0.152823
29.07.2016 06:45;0.023669;0.024465;0.307692;0.042886;0.007731;0.042886;0.042886;0.08941;0.024565;0.022472;0.085639
29.07.2016 07:00;0.022702;0.001587;0.356495;0.060545;0.007108;0.060545;0.060545;0.05495;0.032809;0.047753;0.092365
29.07.2016 07:15;0.049751;0.009994;0.33438;0.143992;0.021505;0.143992;0.143992;0.507289;0.061821;0.050562;0.209283
29.07.2016 07:30;0.129341;0.01078;0.412006;0.113445;0.02306;0.113445;0.113445;0.275104;0.063167;0.01264;0.176605
29.07.2016 07:45;0.150456;0.027523;0.004201;0.035014;0.039209;0.035014;0.035014;0.507289;0.058094;0.023876;0.131442
29.07.2016 08:00;0.056231;0.003918;0.006505;0.035014;0.03405;0.035014;0.035014;0.496835;0.034938;0.02809;0.11711
29.07.2016 08:15;0.112322;0.006355;0.063657;0.040616;0.017921;0.040616;0.040616;0.587522;0.044685;0.023876;0.149711
29.07.2016 08:30;0.089666;0.036587;0.488226;0.012375;0.031238;0.040616;0.012375;0.650684;0.038063;0.014045;0.221298
29.07.2016 08:45;0.038384;0.033321;0.814139;0.01263;0.017921;0.03568;0.01263;0.600583;0.028774;0.04073;0.254672
29.07.2016 09:00;0.007641;0.03211;0.494505;0.021008;0.023297;0.021008;0.021008;0.561187;0.025445;0.043539;0.194377
29.07.2016 09:15;0.024434;0.022936;0.223413;0.009804;0.069892;0.009804;0.009804;0.570029;0.048899;0.057584;0.156616
29.07.2016 09:30;0.029355;0.006565;0.574568;0.014006;0.012545;0.014006;0.014006;0.499915;0.047201;0.050562;0.193105
29.07.2016 09:45;0.121581;0.019878;0.570753;0.012602;0.078612;0.021008;0.012602;0.076897;0.052269;0.025281;0.134289
29.07.2016 10:00;0.14333;0.015291;0.016623;0.003295;0.02509;0.02521;0.003295;0.590437;0.047746;0.026685;0.136687
29.07.2016 10:15;0.085106;0.024705;0.524333;0.014006;0.043011;0.014006;0.014006;0.481157;0.038761;0.021067;0.192835
29.07.2016 10:30;0.014828;0.017663;0.480026;0.013612;0.112074;0.011953;0.013612;0.080474;0.058796;0.026685;0.111178
29.07.2016 10:45;0.02029;0.003175;0.028164;0.02381;0.075269;0.02381;0.02381;0.501458;0.056937;0.023876;0.117912
29.07.2016 11:00;0.100304;0.001351;0.047402;0.029566;0.02165;0.029746;0.029566;0.458031;0.077425;0.115169;0.117889
29.07.2016 11:15;0.097159;0.050459;0.003577;0.026611;0.064516;0.026611;0.026611;0.158951;0.09556;0.183989;0.061476
29.07.2016 11:30;0.103343;0.048987;0.621664;0.044914;0.083047;0.044895;0.044914;0.663324;0.110993;0.217697;0.261488
29.07.2016 11:45;0.136007;0.024465;0.695386;0.04902;0.06053;0.04902;0.04902;0.580448;0.088168;0.063202;0.259295
29.07.2016 12:00;0.094225;0.018427;0.626374;0.04636;0.089606;0.046362;0.04636;0.602099;0.060972;0.033708;0.249855
29.07.2016 12:15;0.054349;0.084416;0.577173;0.040616;0.064947;0.040616;0.040616;0.633511;0.084;0.067416;0.24091
29.07.2016 12:30;0.098784;0.048486;0.585557;0.036892;0.05914;0.036892;0.036892;0.605015;0.10288;0.168539;0.238549
29.07.2016 12:45;0.172625;0.079511;0.59342;0.326562;0.057348;0.326562;0.326562;0.463028;0.162224;0.119382;0.33205
29.07.2016 13:00;0.100304;0.021407;0.530612;0.000418;0.054541;0.000418;0.000418;0.100264;0.149479;0.117978;0.121257
29.07.2016 13:15;0.060496;0.025994;0.544701;0.064426;0.050179;0.064426;0.064426;0.527697;0.072216;0.057584;0.221596
29.07.2016 13:30;0.115502;0.038226;0.640502;0.07563;0.055665;0.07563;0.07563;0.483415;0.066777;0.030899;0.240295
29.07.2016 13:45;0.091133;0.006621;0.656069;0.040616;0.062724;0.040616;0.040616;0.537959;0.05622;0.033708;0.236324
29.07.2016 14:00;0.052462;0.015291;0.55887;0.05042;0.043629;0.05042;0.05042;0.440478;0.065341;0.026685;0.200205
29.07.2016 14:15;0.138298;0.033169;0.520539;0.060224;0.023087;0.060224;0.060224;0.446064;0.070199;0.033708;0.2073
29.07.2016 14:30;0.166881;0.03211;0.072493;0.068627;0.003464;0.068627;0.068627;0.472511;0.088959;0.046348;0.14609
29.07.2016 14:45;0.138298;0.016748;0.643642;0.065126;0.035369;0.065126;0.065126;0.402332;0.083098;0.051966;0.221126
29.07.2016 15:00;0.085106;0.0541;0.654892;0.065826;0.018022;0.065826;0.065826;0.373689;0.071156;0.022472;0.21105
29.07.2016 15:15;0.073924;0.082454;0.645212;0.255314;0.109254;0.258334;0.255993;0.419825;0.218675;0.026685;0.300739
29.07.2016 15:30;0.110942;0.085627;0.49728;0.280112;0.049755;0.013996;0.280112;0.29382;0.22211;0.030899;0.225085
29.07.2016 15:45;0.092705;0.062691;0.637363;0.2194;0.166667;0.218487;0.227649;0.365948;0.165954;0.049157;0.285083
29.07.2016 16:00;0.085106;0.047401;0.634327;0.219823;0.103839;0.325929;0.19872;0.390671;0.190031;0.043539;0.289739
29.07.2016 16:15;0.112462;0.100917;0.66405;0.231092;0.12724;0.231092;0.231092;0.36819;0.152762;0.049157;0.292065
29.07.2016 16:30;0.092705;0.286835;0.629245;0.313348;0.05914;0.306201;0.326394;0.412595;0.194193;0.036517;0.324082
29.07.2016 16:45;0.027356;0.044343;0.659341;0.341737;0.037634;0.341737;0.341737;0.355178;0.129947;0.022472;0.307054
29.07.2016 17:00;0.025836;0.061162;0.568913;0.163576;0.040408;0.168663;0.172933;0.415261;0.113321;0.015449;0.24013
29.07.2016 17:15;0.041033;0.036697;0.256334;0.182073;0.003579;0.182073;0.182073;0.438834;0.092431;0.015449;0.196601
29.07.2016 17:30;0.025836;0.146789;0.174993;0.154062;0.013514;0.050061;0.062019;0.574522;0.092286;0.021067;0.174602
29.07.2016 17:45;0.030395;0.138773;0.185219;0.056022;0.051971;0.056022;0.056022;0.553936;0.077426;0.02809;0.168467
29.07.2016 18:00;0.024316;0.134557;0.505495;0.012605;0.064067;0.012605;0.012605;0.437792;0.054926;0.025281;0.18142
29.07.2016 18:15;0.033435;0.090214;0.581609;0.044818;0.016909;0.044818;0.044818;0.339567;0.058941;0.023876;0.180675
29.07.2016 18:30;0.039514;0.101246;0.483516;0.057423;0.05914;0.013212;0.057423;0.252245;0.05719;0.022472;0.154369
29.07.2016 18:45;0.025836;0.116984;0.410295;0.068627;0.043844;0.010987;0.030701;0.204082;0.062595;0.021067;0.127737
29.07.2016 19:00;0.043519;0.04893;0.01024;0.056022;0.069892;0.056022;0.056022;0.223355;0.050632;0.037921;0.079746
29.07.2016 19:15;0.034954;0.041284;0.019767;0.061625;0.052849;0.053128;0.060013;0.196851;0.045633;0.039326;0.073643
29.07.2016 19:30;0.013822;0.038226;0.511774;0.040616;0.051971;0.040616;0.040616;0.13261;0.041965;0.050562;0.129584
29.07.2016 19:45;0.025836;0.036697;0.542307;0.062501;0.057834;0.079612;0.078869;0.176443;0.0572;0.057584;0.15756
29.07.2016 20:00;0.032185;0.029052;0.470958;0.064426;0.039427;0.064426;0.064426;0.19087;0.044995;0.050562;0.143158
29.07.2016 20:15;0.031915;0.030581;0.289305;0.016526;0.009638;0.014678;0.014758;0.010006;0.042267;0.053371;0.059111
29.07.2016 20:30;0.026834;0.029052;0.318681;0.002871;0.012545;0.00307;0.003062;0.183673;0.032204;0.030899;0.091005
29.07.2016 20:45;0.007204;0.035481;0.280107;0.005897;0.014337;0.005876;0.005876;0.163668;0.065346;0.140449;0.080509
29.07.2016 21:00;0.016062;0.03211;0.255887;0.056022;0.020801;0.056022;0.056022;0.139942;0.050985;0.074438;0.092834
29.07.2016 21:15;0.013421;0.023275;0.242834;0.038158;0.014337;0.03816;0.03816;0.151981;0.056584;0.109551;0.084835
29.07.2016 21:30;0.06383;0.007651;0.277865;0.044818;0.008961;0.044818;0.044818;0.166181;0.049004;0.074438;0.100076
29.07.2016 21:45;0.084431;0.033639;0.279909;0.053297;0.019597;0.053297;0.053297;0.162804;0.061488;0.108146;0.107794
29.07.2016 22:00;0.048632;0.022893;0.301413;0.039216;0.021505;0.039216;0.039216;0.180758;0.052055;0.098315;0.10475
29.07.2016 22:15;0.036345;0.007692;0.289821;0.036144;0.007811;0.036144;0.036144;0.147163;0.057214;0.110955;0.09179
29.07.2016 22:30;0.06383;0.022936;0.313972;0.10783;0.005114;0.10783;0.10783;0.005166;0.064872;0.082865;0.099758
29.07.2016 22:45;0.056695;0.029665;0.280052;0.10319;0.009376;0.10319;0.10319;0.017145;0.083237;0.148876;0.094886
29.07.2016 23:00;0.06797;0.030581;0.274725;0.10084;0.016129;0.10084;0.10084;0.118134;0.086872;0.11236;0.114061
29.07.2016 23:15;0.107165;0.015432;0.298502;0.092437;0.002959;0.092437;0.092437;0.091957;0.150786;0.282303;0.112156
29.07.2016 23:30;0.047363;0.006804;0.248038;0.207664;0.007623;0.207664;0.207664;0.082069;0.191849;0.29073;0.138817
29.07.2016 23:45;0.103343;0.000959;0.228671;0.142857;0.016129;0.142857;0.142857;0.141458;0.09049;0.120787;0.129846
30.07.2016 00:00;0.177812;0.001591;0.281005;0.051821;0.015062;0.051821;0.051821;0.260938;0.072648;0.06882;0.134677
30.07.2016 00:15;0.269362;0.019878;0.269263;0.051821;0.010753;0.051821;0.051821;0.291545;0.097047;0.095506;0.149563
30.07.2016 00:30;0.033435;0.020159;0.000486;0.052055;0.012273;0.052055;0.052055;0.202849;0.052811;0.108146;0.063479
30.07.2016 00:45;0.037994;0.006293;0.271586;0.033613;0.006617;0.033613;0.033613;0.06208;0.046154;0.094101;0.072219
30.07.2016 01:00;0.033435;0.021407;0.281735;0.012605;0.010753;0.012605;0.012605;0.014227;0.031509;0.070783;0.057676
30.07.2016 01:15;0.036474;0.006098;0.266876;0.012605;0.010753;0.012605;0.012605;0.06152;0.034911;0.009472;0.063809
30.07.2016 01:30;0.041033;0.001036;0.305279;0.003687;0.025101;0.003687;0.003687;0.203333;0.025875;0.04073;0.094807
30.07.2016 01:45;0.031915;0.01683;0.241758;0.014006;0.012545;0.014006;0.014006;0.526297;0.022846;0.032303;0.146591
30.07.2016 02:00;0.041033;0.021407;0.229678;0.014006;0.010753;0.014006;0.014006;0.331823;0.028305;0.040993;0.109745
30.07.2016 02:15;0.021418;0.001571;0.277865;0.010466;0.013174;0.010466;0.010466;0.132138;0.024922;0.037921;0.076128
30.07.2016 02:30;0.025836;0.01169;0.232627;0.00818;0.016129;0.00818;0.00818;0.421341;0.019316;0.026695;0.123042
30.07.2016 02:45;0.029682;0.00382;0.266876;0.000669;0.014463;0.000669;0.000669;0.345976;0.017376;0.022472;0.111549
30.07.2016 03:00;0.044073;0.022936;0.294928;0.018207;0.014337;0.018207;0.018207;0.310554;0.026294;0.014235;0.118468
30.07.2016 03:15;0.028788;0.002977;0.248038;0.016998;0.010352;0.016998;0.016998;0.287346;0.019807;0.026685;0.103229
30.07.2016 03:30;0.00531;0.023397;0.237754;0.008403;0.00881;0.008403;0.008403;0.376093;0.021914;0.031142;0.112736
30.07.2016 03:45;0.004478;0.027523;0.00041;0.005922;0.012545;0.005922;0.005922;0.243541;0.020948;0.030899;0.050614
30.07.2016 04:00;0.001201;0.011027;0.240188;0.012605;0.00302;0.012605;0.012605;0.119062;0.020951;0.032428;0.065386
30.07.2016 04:15;0.033435;0.019878;0.238257;0.022639;0.005631;0.022639;0.022639;0.093743;0.024974;0.02809;0.068663
30.07.2016 04:30;0.02513;0.041164;0.014272;0.014006;0.007334;0.014006;0.014006;0.485481;0.024044;0.016728;0.102999
30.07.2016 04:45;0.015809;0.024465;0.237049;0.00221;0.007168;0.00221;0.00221;0.390438;0.017784;0.019663;0.114041
30.07.2016 05:00;0.036474;0.01682;0.255894;0.011204;0.014337;0.011204;0.011204;0.330962;0.020613;0.018423;0.112345
30.07.2016 05:15;0.023551;0.02605;0.302983;0.013727;0.02105;0.013727;0.013727;0.258379;0.023719;0.004235;0.106919
30.07.2016 05:30;0.010928;0.007351;0.316768;0.006277;0.012545;0.006277;0.006277;0.04639;0.019106;0.025281;0.063706
30.07.2016 05:45;0.000504;0.027523;0.293564;0.014006;0.010753;0.014006;0.014006;0.028844;0.019507;0.016661;0.059137
30.07.2016 06:00;0.00163;0.010703;0.306712;0.00553;0.015598;0.00553;0.00553;0.087336;0.017491;0.018258;0.06885
30.07.2016 06:15;0.024316;0.03429;0.240188;0.014006;0.016129;0.014006;0.014006;0.488397;0.019739;0.018769;0.139615
30.07.2016 06:30;0.026767;0.035168;0.114222;0.014922;0.012647;0.014006;0.014006;0.547871;0.026614;0.026685;0.130875
30.07.2016 06:45;0.034954;0.024126;0.089775;0.006147;0.008961;0.021008;0.021008;0.540875;0.020404;0.025281;0.127026
30.07.2016 07:00;0.013947;0.01682;0.281005;0.017959;0.017921;0.029231;0.02956;0.554721;0.022843;0.030899;0.161307
30.07.2016 07:15;0.039514;0.025994;0.247496;0.066343;0.021505;0.096757;0.097548;0.409679;0.046948;0.053754;0.156775
30.07.2016 07:30;0.05029;0.042163;0.141977;0.082842;0.007168;0.114029;0.104008;0.30679;0.036057;0.022472;0.12615
30.07.2016 07:45;0.051672;0.019878;0.312402;0.029848;0.012545;0.063793;0.044177;0.380525;0.035556;0.049157;0.145783
30.07.2016 08:00;0.057751;0.018349;0.400887;0.047619;0.02509;0.047619;0.047619;0.438498;0.035205;0.014968;0.172528
30.07.2016 08:15;0.045593;0.017699;0.368917;0.039216;0.010753;0.039216;0.039216;0.428571;0.028729;0.023876;0.159315
30.07.2016 08:30;0.0802;0.037168;0.347967;0.032213;0.008961;0.032213;0.032213;0.332603;0.042795;0.046348;0.140332
30.07.2016 08:45;0.019757;0.018349;0.361068;0.033613;0.017921;0.033613;0.033613;0.137954;0.024196;0.026685;0.100029
30.07.2016 09:00;0.025836;0.021407;0.358902;0.022409;0.012545;0.022409;0.022409;0.491312;0.02787;0.047753;0.161099
30.07.2016 09:15;0.034954;0.019878;0.381476;0.021008;0.016129;0.021008;0.021008;0.423334;0.024205;0.025281;0.152972
30.07.2016 09:30;0.047112;0.041284;0.393931;0.051821;0.014337;0.051821;0.051821;0.530612;0.046191;0.066011;0.188482
30.07.2016 09:45;0.039514;0.024465;0.416013;0.173669;0.010753;0.173669;0.173669;0.480572;0.059734;0.029494;0.226364
30.07.2016 10:00;0.027356;0.013761;0.379709;0.22895;0.019713;0.238095;0.204186;0.341108;0.086113;0.085674;0.212188
30.07.2016 10:15;0.028875;0.027523;0.472527;0.089799;0.010753;0.270422;0.098794;0.230561;0.074022;0.030899;0.181598
30.07.2016 10:30;0.034954;0.035168;0.420507;0.256303;0.010753;0.256303;0.256303;0.365948;0.078787;0.044944;0.236784
30.07.2016 10:45;0.018237;0.030581;0.347215;0.170118;0.02509;0.148344;0.166703;0.430813;0.067374;0.046348;0.201133
30.07.2016 11:00;0.041033;0.010703;0.428571;0.121849;0.014337;0.121849;0.121849;0.306122;0.046123;0.022472;0.176609
30.07.2016 11:15;0.021277;0.027523;0.467818;0.166667;0.008961;0.166667;0.166667;0.279883;0.054752;0.032303;0.192454
30.07.2016 11:30;0.06231;0.036697;0.469388;0.192843;0.016129;0.154193;0.177005;0.463557;0.082906;0.050562;0.235081
30.07.2016 11:45;0.039514;0.024465;0.44113;0.17507;0.014337;0.17507;0.17507;0.364679;0.061126;0.030899;0.209805
30.07.2016 12:00;0.044073;0.018349;0.483516;0.162465;0.014337;0.162465;0.162465;0.421341;0.059905;0.035112;0.222481
30.07.2016 12:15;0.080547;0.019878;0.450549;0.095238;0.014337;0.095238;0.095238;0.310554;0.05398;0.037921;0.175938
30.07.2016 12:30;0.06079;0.041284;0.475667;0.156099;0.008961;0.207283;0.207283;0.282799;0.149623;0.035112;0.210191
30.07.2016 12:45;0.06231;0.022936;0.453689;0.238061;0.021505;0.250038;0.314791;0.268222;0.214102;0.049157;0.234507
30.07.2016 13:00;0.06535;0.021407;0.423862;0.07423;0.012545;0.07423;0.07423;0.342624;0.165827;0.032303;0.167862
30.07.2016 13:15;0.045593;0.01682;0.417582;0.057423;0.008961;0.057423;0.057423;0.206997;0.155938;0.029494;0.132493
30.07.2016 13:30;0.072948;0.041284;0.353218;0.078431;0.017921;0.078431;0.078431;0.303207;0.213383;0.025281;0.153476
30.07.2016 13:45;0.080547;0.025994;0.406593;0.07423;0.017921;0.07423;0.07423;0.137026;0.21135;0.043539;0.129736
30.07.2016 14:00;0.088146;0.01682;0.381476;0.035014;0.007168;0.035014;0.035014;0.195335;0.201198;0.021067;0.121068
30.07.2016 14:15;0.071429;0.025994;0.375196;0.043417;0.010753;0.043417;0.043417;0.204082;0.202557;0.026685;0.123715
30.07.2016 14:30;0.072948;0.030581;0.350078;0.040616;0.019713;0.040616;0.040616;0.176443;0.201451;0.035112;0.11508
30.07.2016 14:45;0.053191;0.033639;0.379906;0.040616;0.017921;0.040616;0.040616;0.157434;0.192943;0.02809;0.113814
30.07.2016 15:00;0.034954;0.01682;0.372057;0.035014;0.012545;0.035014;0.035014;0.169096;0.182336;0.043539;0.109114
30.07.2016 15:15;0.024316;0.024465;0.372057;0.044818;0.012545;0.044818;0.044818;0.169096;0.159625;0.021067;0.111865
30.07.2016 15:30;0.051672;0.030581;0.350078;0.030812;0.016129;0.030812;0.030812;0.227405;0.142413;0.025281;0.117887
30.07.2016 15:45;0.022796;0.029052;0.357928;0.057423;0.017921;0.057423;0.057423;0.176443;0.121035;0.026685;0.116417
30.07.2016 16:00;0.019757;0.019878;0.379906;0.065826;0.008961;0.065826;0.065826;0.116618;0.096204;0.049157;0.110093
30.07.2016 16:15;0.037994;0.033639;0.427002;0.168067;0.016129;0.168067;0.168067;0.129796;0.121549;0.037921;0.161906
30.07.2016 16:30;0.031915;0.022936;0.466248;0.217087;0.023297;0.217087;0.217087;0.123965;0.131078;0.032303;0.185076
30.07.2016 16:45;0.028875;0.022936;0.4427;0.345938;0.008961;0.345938;0.345938;0.135627;0.1528;0.035112;0.229806
30.07.2016 17:00;0.021277;0.027523;0.463108;0.222689;0.016129;0.222689;0.222689;0.147289;0.114411;0.043539;0.189071
30.07.2016 17:15;0.033435;0.022936;0.44584;0.058824;0.021505;0.058824;0.058824;0.144373;0.072863;0.071629;0.126209
30.07.2016 17:30;0.036474;0.027523;0.430141;0.039216;0.014337;0.039216;0.039216;0.129796;0.06412;0.049157;0.11337
30.07.2016 17:45;0.019757;0.030581;0.430141;0.044818;0.010753;0.044818;0.044818;0.115219;0.072418;0.130618;0.110494
30.07.2016 18:00;0.095745;0.021407;0.43956;0.037815;0.010753;0.037815;0.037815;0.125364;0.08904;0.167135;0.119795
30.07.2016 18:15;0.074468;0.030581;0.423862;0.04902;0.016129;0.04902;0.04902;0.164781;0.060028;0.074438;0.127377
30.07.2016 18:30;0.051672;0.015291;0.241001;0.063025;0.019713;0.063025;0.063025;0.199767;0.05561;0.077247;0.107558
30.07.2016 18:45;0.06079;0.039755;0.383046;0.047619;0.007168;0.000225;0.047619;0.209913;0.052871;0.088483;0.120229
30.07.2016 19:00;0.06383;0.018349;0.477988;0.04902;0.014337;0.001528;0.04902;0.163265;0.044637;0.05618;0.127298
30.07.2016 19:15;0.047112;0.030581;0.412873;0.030812;0.019713;0.030812;0.030812;0.12105;0.036382;0.046348;0.107933
30.07.2016 19:30;0.031915;0.025994;0.378009;0.051821;0.012545;0.037079;0.051821;0.115219;0.035831;0.046348;0.104464
30.07.2016 19:45;0.028875;0.024465;0.321821;0.155462;0.012545;0.110832;0.155462;0.109388;0.052897;0.026685;0.12911
30.07.2016 20:00;0.053191;0.027523;0.275744;0.2507;0.017921;0.093555;0.2507;0.167697;0.08129;0.02809;0.157214
30.07.2016 20:15;0.033435;0.025994;0.323391;0.183473;0.017921;0.183473;0.051726;0.12828;0.062854;0.032303;0.130159
30.07.2016 20:30;0.030395;0.029052;0.227649;0.266106;0.008961;0.210256;0.085973;0.119534;0.084323;0.051966;0.128369
30.07.2016 20:45;0.050152;0.029052;0.263736;0.092437;0.016129;0.092437;0.092437;0.123965;0.049212;0.043539;0.108097
30.07.2016 21:00;0.039514;0.019878;0.231106;0.042017;0.016129;0.042017;0.042017;0.110787;0.034386;0.042135;0.079971
30.07.2016 21:15;0.044073;0.029052;0.276295;0.037815;0.014337;0.037815;0.037815;0.123965;0.0342;0.039326;0.088625
30.07.2016 21:30;0.024316;0.022936;0.295092;0.05042;0.012545;0.05042;0.05042;0.154519;0.034285;0.049157;0.099146
30.07.2016 21:45;0.077508;0.029052;0.277865;0.037815;0.010753;0.037815;0.037815;0.116618;0.042482;0.044944;0.091018
30.07.2016 22:00;0.075988;0.022936;0.267307;0.042017;0.017921;0.017634;0.031058;0.119534;0.046922;0.05618;0.086997
30.07.2016 22:15;0.056231;0.03211;0.251177;0.042017;0.016129;0.042017;0.042017;0.102041;0.05266;0.092697;0.083992
30.07.2016 22:30;0.071429;0.024465;0.343365;0.053221;0.008961;0.057065;0.055615;0.122449;0.059818;0.105337;0.107889
30.07.2016 22:45;0.057751;0.025994;0.299843;0.056022;0.017921;0.056022;0.056022;0.119534;0.058907;0.103933;0.100249
30.07.2016 23:00;0.045593;0.025994;0.218606;0.01363;0.019713;0.054358;0.054515;0.141458;0.054107;0.098315;0.08616
30.07.2016 23:15;0.057751;0.024465;0.288854;0.018702;0.008961;0.014302;0.014285;0.112303;0.057143;0.092697;0.080755
30.07.2016 23:30;0.075988;0.029052;0.280788;0.039216;0.014337;0.039216;0.039216;0.099125;0.058073;0.101124;0.089021
30.07.2016 23:45;0.054711;0.022936;0.235479;0.025913;0.021505;0.026388;0.02639;0.109388;0.061639;0.115169;0.077069
31.07.2016 00:00;0.042553;0.035168;0.261895;0.057423;0.010753;0.057423;0.057423;0.119534;0.054853;0.102528;0.092553
31.07.2016 00:15;0.034954;0.015291;0.248038;0.059275;0.014337;0.059224;0.059224;0.109388;0.051066;0.101124;0.087876
31.07.2016 00:30;0.041033;0.035168;0.236105;0.02521;0.008961;0.02521;0.02521;0.156035;0.044741;0.094101;0.082781
31.07.2016 00:45;0.016717;0.021407;0.277865;0.014006;0.021505;0.014006;0.014006;0.125364;0.041005;0.105337;0.077512
31.07.2016 01:00;0.028875;0.030581;0.211058;0.014006;0.014337;0.014006;0.014006;0.104956;0.042027;0.101124;0.064219
31.07.2016 01:15;0.085106;0.022936;0.22763;0.010668;0.041219;0.010673;0.010673;0.109388;0.056142;0.087079;0.075975
31.07.2016 01:30;0.022796;0.024465;0.222462;0.000399;0.010753;0.000398;0.000398;0.154519;0.032512;0.071629;0.068658
31.07.2016 01:45;0.031915;0.03211;0.017717;0.007716;0.023297;0.007717;0.007717;0.109388;0.038909;0.070225;0.033907
31.07.2016 02:00;0.030395;0.019878;0.05027;0.016807;0.014337;0.016807;0.016807;0.113703;0.032333;0.064607;0.041423
31.07.2016 02:15;0.031915;0.030581;0.036316;0.000719;0.007168;0.000719;0.000719;0.189504;0.023953;0.039326;0.046993
31.07.2016 02:30;0.027356;0.022936;0.067395;0.008403;0.019713;0.008403;0.008403;0.139942;0.021047;0.026685;0.046237
31.07.2016 02:45;0.024316;0.030581;0.379906;0.018544;0.019713;0.018544;0.018544;0.199767;0.022495;0.023876;0.110047
31.07.2016 03:00;0.031915;0.022936;0.35974;0.004205;0.010753;0.004205;0.004205;0.161866;0.024856;0.030899;0.093964
31.07.2016 03:15;0.031915;0.022936;0.356358;0.02381;0.008961;0.02381;0.02381;0.125364;0.025621;0.035112;0.093817
31.07.2016 03:30;0.024316;0.03211;0.394261;0.025928;0.021505;0.025928;0.025928;0.103557;0.024235;0.023876;0.097539
31.07.2016 03:45;0.030395;0.027523;0.348509;0.011204;0.016129;0.011204;0.011204;0.109388;0.02206;0.026685;0.085789
31.07.2016 04:00;0.034954;0.024465;0.307038;0.011204;0.010753;0.011204;0.011204;0.110787;0.022119;0.02809;0.079302
31.07.2016 04:15;0.031915;0.025994;0.324961;0.028235;0.010753;0.028235;0.028235;0.115219;0.026753;0.032303;0.08903
31.07.2016 04:30;0.027356;0.025994;0.352989;0.022409;0.019713;0.022409;0.022409;0.150204;0.024445;0.026685;0.098268
31.07.2016 04:45;0.024316;0.030581;0.343799;0.004709;0.014337;0.004709;0.004709;0.125364;0.020871;0.025281;0.084765
31.07.2016 05:00;0.037994;0.012232;0.301059;0.008403;0.008961;0.008403;0.008403;0.010906;0.019228;0.022472;0.058439
31.07.2016 05:15;0.024316;0.038226;0.290424;0.002594;0.017921;0.008403;0.002594;0.100641;0.024001;0.036517;0.072565
31.07.2016 05:30;0.041033;0.021407;0.292754;0.012135;0.019713;0.015164;0.012135;0.116795;0.026847;0.02809;0.080607
31.07.2016 05:45;0.047112;0.033639;0.270016;0.008;0.010753;0.022249;0.008;0.112303;0.030166;0.030899;0.076291
31.07.2016 06:00;0.022796;0.013761;0.224073;0.015406;0.012545;0.015406;0.015406;0.150582;0.02009;0.029494;0.073576
31.07.2016 06:15;0.041033;0.033639;0.259027;0.008403;0.016129;0.008403;0.008403;0.113703;0.024;0.025281;0.073035
31.07.2016 06:30;0.031915;0.027523;0.154575;0.008403;0.017921;0.008403;0.008403;0.106472;0.021757;0.025281;0.054213
31.07.2016 06:45;0.030395;0.019878;0.290424;0.016807;0.012545;0.016807;0.016807;0.100641;0.019676;0.018258;0.076409
31.07.2016 07:00;0.028875;0.027523;0.254317;0.02521;0.008961;0.02521;0.02521;0.109388;0.020446;0.015449;0.075236
31.07.2016 07:15;0.030395;0.022936;0.280897;0.021008;0.017921;0.021008;0.021008;0.123965;0.024185;0.026685;0.081599
31.07.2016 07:30;0.027356;0.039755;0.306122;0.040616;0.019713;0.040616;0.040616;0.125481;0.028254;0.021067;0.09377
31.07.2016 07:45;0.028875;0.012232;0.279435;0.282826;0.008961;0.32493;0.139787;0.109388;0.06166;0.026685;0.158672
31.07.2016 08:00;0.033435;0.025994;0.295133;0.07423;0.017921;0.07423;0.07423;0.110787;0.033433;0.019663;0.101857
31.07.2016 08:15;0.028875;0.029052;0.254317;0.053221;0.014337;0.053221;0.053221;0.103557;0.028634;0.018258;0.085393
31.07.2016 08:30;0.024316;0.030581;0.326531;0.042017;0.014337;0.042017;0.042017;0.112303;0.025252;0.018258;0.093647
31.07.2016 08:45;0.031915;0.021407;0.281005;0.022409;0.010753;0.022409;0.022409;0.16035;0.024033;0.029494;0.088117
