time;PV2;PV5;PV6;PV8;Hydro3;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
20.07.2016 14:45;0.227284;0.196566;0.243107;0.213064;0.0116279;0.260239;0.196566;0.209872;0.213546
20.07.2016 15:00;0.215248;0.194772;0.243197;0.214392;0.00872093;0.253801;0.194772;0.205904;0.213344
20.07.2016 15:15;0.19123;0.191497;0.226649;0.221574;0.00872093;0.248585;0.191497;0.197744;0.2141
20.07.2016 15:30;0.167212;0.188222;0.210101;0.228756;0.00872093;0.243369;0.188222;0.189585;0.214856
20.07.2016 15:45;0.143194;0.184948;0.193553;0.235938;0.0116279;0.238152;0.184948;0.181425;0.215612
20.07.2016 16:00;0.119176;0.181673;0.177006;0.24312;0.00872093;0.232936;0.181673;0.173265;0.216368
20.07.2016 16:15;0.112484;0.169852;0.1554;0.246539;0.00872093;0.213421;0.169852;0.164308;0.213397
20.07.2016 16:30;0.105793;0.158032;0.133794;0.249959;0.00872093;0.193906;0.158032;0.155352;0.210425
20.07.2016 16:45;0.0991009;0.146212;0.112189;0.253379;0.0116279;0.174391;0.146212;0.146396;0.207453
20.07.2016 17:00;0.0924093;0.134392;0.0905831;0.256798;0.00872093;0.154876;0.134392;0.137439;0.204481
20.07.2016 17:15;0.0871374;0.115171;0.0679373;0.244506;0.00872093;0.140622;0.115171;0.12267;0.190038
20.07.2016 17:30;0.0818655;0.0959498;0.0452915;0.232214;0.00872093;0.126369;0.09595;0.1079;0.175595
20.07.2016 17:45;0.0765937;0.0767288;0.0226458;0.219921;0.0116279;0.112116;0.076729;0.093131;0.161152
20.07.2016 18:00;0.0713218;0.0575078;0;0.207629;0.00872093;0.097863;0.057508;0.078361;0.146708
20.07.2016 18:15;0.0534914;0.0431308;0;0.155722;0.00872093;0.073397;0.043131;0.058771;0.110031
20.07.2016 18:30;0.0356609;0.0287539;0;0.103815;0.00872093;0.048931;0.028754;0.039181;0.073354
20.07.2016 18:45;0.0178305;0.0143769;0;0.0519073;0.0116279;0.024466;0.014377;0.01959;0.036677
20.07.2016 19:00;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 19:15;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 19:30;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 19:45;0;0;0;0;0.0116279;0;0;0;0
20.07.2016 20:00;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 20:15;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 20:30;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 20:45;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 21:00;0;0;0;0;0.0116279;0;0;0;0
20.07.2016 21:15;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 21:30;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 21:45;0;0;0;0;0.0116279;0;0;0;0
20.07.2016 22:00;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 22:15;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 22:30;0;0;0;0;0.0116279;0;0;0;0
20.07.2016 22:45;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 23:00;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 23:15;0;0;0;0;0.00872093;0;0;0;0
20.07.2016 23:30;0;0;0;0;0.0116279;0;0;0;0
20.07.2016 23:45;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 00:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 00:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 00:30;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 00:45;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 01:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 01:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 01:30;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 01:45;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 02:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 02:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 02:30;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 02:45;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 03:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 03:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 03:30;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 03:45;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 04:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 04:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 04:30;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 04:45;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 05:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 05:15;0;0;0;0;0.0116279;0.003661;0;0;0
21.07.2016 05:30;0;0;0;0;0.00872093;0.007323;0;0;0
21.07.2016 05:45;0;0;0;0;0.00872093;0.010984;0;0;0
21.07.2016 06:00;0;0;0;0;0.0116279;0.014645;0;0;0
21.07.2016 06:15;0.049598;0.0183986;0.0141955;0.0158287;0.00872093;0.041773;0.018399;0.026074;0.018078
21.07.2016 06:30;0.0991959;0.0367973;0.028391;0.0316575;0.00872093;0.0689;0.036797;0.052148;0.036157
21.07.2016 06:45;0.148794;0.0551959;0.0425865;0.0474862;0.0116279;0.096028;0.055196;0.078221;0.054235
21.07.2016 07:00;0.198392;0.0735946;0.0567821;0.0633149;0.00872093;0.123155;0.073595;0.104295;0.072313
21.07.2016 07:15;0.201519;0.0775658;0.0595977;0.0660846;0.00872093;0.129273;0.077566;0.107805;0.07536
21.07.2016 07:30;0.204646;0.081537;0.0624133;0.0688542;0.00872093;0.135391;0.081537;0.111315;0.078407
21.07.2016 07:45;0.207773;0.0855082;0.0652289;0.0716239;0.0116279;0.141509;0.085508;0.114825;0.081454
21.07.2016 08:00;0.210901;0.0894794;0.0680445;0.0743936;0.00872093;0.147627;0.089479;0.118335;0.0845
21.07.2016 08:15;0.231186;0.1016;0.0858356;0.083977;0.00872093;0.155037;0.1016;0.132624;0.096075
21.07.2016 08:30;0.25147;0.113721;0.103627;0.0935604;0.00872093;0.162447;0.113721;0.146912;0.107649
21.07.2016 08:45;0.271755;0.125841;0.121418;0.103144;0.0116279;0.169858;0.125841;0.161201;0.119223
21.07.2016 09:00;0.29204;0.137962;0.139209;0.112727;0.00872093;0.177268;0.137962;0.17549;0.130797
21.07.2016 09:15;0.352766;0.197361;0.219639;0.151068;0.00872093;0.21056;0.197361;0.23363;0.179227
21.07.2016 09:30;0.413492;0.25676;0.300068;0.189409;0.00872093;0.243851;0.25676;0.29177;0.227656
21.07.2016 09:45;0.474218;0.31616;0.380498;0.227749;0.0116279;0.277143;0.31616;0.34991;0.276086
21.07.2016 10:00;0.534944;0.375559;0.460927;0.26609;0.00872093;0.310435;0.375559;0.40805;0.324516
21.07.2016 10:15;0.521735;0.394021;0.468485;0.285565;0.00872093;0.317258;0.394021;0.417565;0.340705
21.07.2016 10:30;0.508526;0.412483;0.476042;0.305039;0.0116279;0.324082;0.412483;0.427081;0.356895
21.07.2016 10:45;0.495316;0.430945;0.4836;0.324513;0.00872093;0.330905;0.430945;0.436596;0.373084
21.07.2016 11:00;0.482107;0.449406;0.491157;0.343987;0.00872093;0.337728;0.449406;0.446112;0.389273
21.07.2016 11:15;0.481885;0.45124;0.484179;0.357647;0.0116279;0.350062;0.45124;0.448489;0.397509
21.07.2016 11:30;0.481663;0.453074;0.477201;0.371306;0.00872093;0.362395;0.453074;0.450866;0.405745
21.07.2016 11:45;0.481441;0.454907;0.470223;0.384965;0.00872093;0.374729;0.454907;0.453244;0.41398
21.07.2016 12:00;0.481219;0.456741;0.463245;0.398624;0.0116279;0.387062;0.456741;0.455621;0.422216
21.07.2016 12:15;0.46883;0.458193;0.466371;0.41225;0.00872093;0.424072;0.458193;0.45518;0.430733
21.07.2016 12:30;0.456441;0.459645;0.469497;0.425876;0.00872093;0.461082;0.459645;0.454738;0.439251
21.07.2016 12:45;0.444051;0.461097;0.472623;0.439502;0.00872093;0.498092;0.461097;0.454297;0.447768
21.07.2016 13:00;0.431662;0.462549;0.475749;0.453128;0.0116279;0.535102;0.462549;0.453855;0.456286
21.07.2016 13:15;0.400285;0.43524;0.44092;0.435842;0.00872093;0.511531;0.43524;0.426386;0.434267
21.07.2016 13:30;0.368908;0.40793;0.40609;0.418556;0.00872093;0.487959;0.40793;0.398917;0.412249
21.07.2016 13:45;0.337531;0.380621;0.371261;0.40127;0.0116279;0.464387;0.380621;0.371447;0.390231
21.07.2016 14:00;0.306154;0.353312;0.336431;0.383983;0.00872093;0.440815;0.353312;0.343978;0.368213
21.07.2016 14:15;0.288546;0.334401;0.316087;0.37048;0.00872093;0.421601;0.334401;0.326071;0.352627
21.07.2016 14:30;0.270938;0.315491;0.295743;0.356976;0.0116279;0.402386;0.315491;0.308165;0.337041
21.07.2016 14:45;0.253331;0.29658;0.275399;0.343472;0.00872093;0.383172;0.29658;0.290259;0.321455
21.07.2016 15:00;0.235723;0.27767;0.255055;0.329968;0.00872093;0.363957;0.27767;0.272353;0.305869
21.07.2016 15:15;0.203443;0.246999;0.22707;0.293729;0.00872093;0.310252;0.246999;0.240651;0.271886
21.07.2016 15:30;0.171162;0.216328;0.199084;0.257491;0.0116279;0.256547;0.216328;0.208949;0.237904
21.07.2016 15:45;0.138882;0.185656;0.171099;0.221253;0.00872093;0.202842;0.185656;0.177247;0.203922
21.07.2016 16:00;0.106602;0.154985;0.143113;0.185015;0.00872093;0.149137;0.154985;0.145545;0.16994
21.07.2016 16:15;0.0939962;0.142676;0.132758;0.172551;0.0116279;0.13957;0.142676;0.133257;0.157722
21.07.2016 16:30;0.0813909;0.130367;0.122403;0.160087;0.00872093;0.130003;0.130367;0.120968;0.145505
21.07.2016 16:45;0.0687856;0.118059;0.112048;0.147623;0.00872093;0.120437;0.118059;0.108679;0.133287
21.07.2016 17:00;0.0561803;0.10575;0.101693;0.135159;0.00872093;0.11087;0.10575;0.096391;0.121069
21.07.2016 17:15;0.0421352;0.0970988;0.0934616;0.12866;0.0116279;0.099988;0.097099;0.08663;0.113515
21.07.2016 17:30;0.0280901;0.088448;0.0852305;0.12216;0.00872093;0.089106;0.088448;0.076869;0.105962
21.07.2016 17:45;0.0140451;0.0797971;0.0769995;0.115661;0.00872093;0.078224;0.079797;0.067107;0.098409
21.07.2016 18:00;0;0.0711463;0.0687684;0.109161;0.0116279;0.067342;0.071146;0.057346;0.090855
21.07.2016 18:15;0;0.0533597;0.0515763;0.081871;0.00872093;0.050506;0.05336;0.04301;0.068141
21.07.2016 18:30;0;0.0355731;0.0343842;0.0545807;0.00872093;0.033671;0.035573;0.028673;0.045428
21.07.2016 18:45;0;0.0177866;0.0171921;0.0272903;0.00872093;0.016835;0.017787;0.014337;0.022714
21.07.2016 19:00;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 19:15;0;0;0;0;0.00872093;0.003477;0;0;0
21.07.2016 19:30;0;0;0;0;0.00872093;0.006955;0;0;0
21.07.2016 19:45;0;0;0;0;0.0116279;0.010432;0;0;0
21.07.2016 20:00;0;0;0;0;0.00872093;0.01391;0;0;0
21.07.2016 20:15;0;0;0;0;0.0116279;0.010432;0;0;0
21.07.2016 20:30;0;0;0;0;0.00872093;0.006955;0;0;0
21.07.2016 20:45;0;0;0;0;0.00872093;0.003477;0;0;0
21.07.2016 21:00;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 21:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 21:30;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 21:45;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 22:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 22:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 22:30;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 22:45;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 23:00;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 23:15;0;0;0;0;0.00872093;0;0;0;0
21.07.2016 23:30;0;0;0;0;0.0116279;0;0;0;0
21.07.2016 23:45;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 00:00;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 00:15;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 00:30;0;0;0;0;0.0116279;0;0;0;0
22.07.2016 00:45;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 01:00;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 01:15;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 01:30;0;0;0;0;0.0116279;0;0;0;0
22.07.2016 01:45;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 02:00;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 02:15;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 02:30;0;0;0;0;0.0116279;0;0;0;0
22.07.2016 02:45;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 03:00;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 03:15;0;0;0;0;0.0116279;0;0;0;0
22.07.2016 03:30;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 03:45;0;0;0;0;0.00872093;0;0;0;0
22.07.2016 04:00;0;0;0;0;0.0116279;0;0;0;0
22.07.2016 04:15;0.0156763;0;0;0;0.00872093;0;0;0.004165;0.000873
22.07.2016 04:30;0.0313526;0;0;0;0.00872093;0;0;0.00833;0.001747
22.07.2016 04:45;0.0470288;0;0;0;0.0116279;0;0;0.012494;0.00262
22.07.2016 05:00;0.0627051;0;0;0;0.00872093;0;0;0.016659;0.003494
22.07.2016 05:15;0.0699738;0;0;0;0.00872093;0;0;0.01859;0.003899
22.07.2016 05:30;0.0772424;0;0;0;0.0116279;0;0;0.020521;0.004304
22.07.2016 05:45;0.0845111;0;0;0;0.00872093;0;0;0.022453;0.004708
22.07.2016 06:00;0.0917797;0;0;0;0.00872093;0;0;0.024384;0.005113
22.07.2016 06:15;0.135834;0.0284267;0.0412764;0;0.00872093;0.026022;0.028427;0.053829;0.017872
22.07.2016 06:30;0.179889;0.0568533;0.0825528;0;0.0116279;0.052045;0.056853;0.083275;0.03063
22.07.2016 06:45;0.223943;0.08528;0.123829;0;0.00872093;0.078067;0.08528;0.11272;0.043388
22.07.2016 07:00;0.267997;0.113707;0.165106;0;0.00872093;0.104089;0.113707;0.142166;0.056146
22.07.2016 07:15;0.284728;0.126755;0.179328;0.0202688;0.0116279;0.116066;0.126755;0.157262;0.074066
22.07.2016 07:30;0.301458;0.139803;0.19355;0.0405376;0.00872093;0.128042;0.139803;0.172357;0.091987
22.07.2016 07:45;0.318188;0.152852;0.207772;0.0608064;0.00872093;0.140019;0.152852;0.187453;0.109907
22.07.2016 08:00;0.334919;0.1659;0.221995;0.0810751;0.0116279;0.151995;0.1659;0.202549;0.127828
22.07.2016 08:15;0.339634;0.179043;0.233187;0.0933707;0.00872093;0.166318;0.179043;0.213216;0.139763
22.07.2016 08:30;0.34435;0.192187;0.244379;0.105666;0.00872093;0.18064;0.192187;0.223883;0.151698
22.07.2016 08:45;0.349066;0.20533;0.255571;0.117962;0.0116279;0.194963;0.20533;0.23455;0.163634
22.07.2016 09:00;0.353782;0.218473;0.266763;0.130257;0.00872093;0.209286;0.218473;0.245217;0.175569
22.07.2016 09:15;0.392103;0.268591;0.299229;0.163595;0.0116279;0.253885;0.268591;0.288796;0.212617
22.07.2016 09:30;0.430424;0.318708;0.331694;0.196932;0.00872093;0.298485;0.318708;0.332376;0.249664
22.07.2016 09:45;0.468746;0.368826;0.364159;0.23027;0.00872093;0.343085;0.368826;0.375955;0.286712
22.07.2016 10:00;0.507067;0.418943;0.396625;0.263608;0.0116279;0.387684;0.418943;0.419534;0.323759
22.07.2016 10:15;0.49592;0.424866;0.409928;0.281418;0.00872093;0.391137;0.424866;0.423018;0.336986
22.07.2016 10:30;0.484774;0.430789;0.423231;0.299228;0.00872093;0.39459;0.430789;0.426502;0.350214
22.07.2016 10:45;0.473627;0.436712;0.436535;0.317039;0.0116279;0.398043;0.436712;0.429986;0.363441
22.07.2016 11:00;0.46248;0.442635;0.449838;0.334849;0.00872093;0.401496;0.442635;0.43347;0.376669
22.07.2016 11:15;0.454254;0.44387;0.448564;0.348741;0.00872093;0.402037;0.44387;0.433784;0.385078
22.07.2016 11:30;0.446029;0.445105;0.44729;0.362632;0.0116279;0.402578;0.445105;0.434099;0.393487
22.07.2016 11:45;0.437803;0.44634;0.446017;0.376524;0.00872093;0.40312;0.44634;0.434413;0.401896
22.07.2016 12:00;0.429577;0.447575;0.444743;0.390415;0.00872093;0.403661;0.447575;0.434727;0.410305
22.07.2016 12:15;0.4267;0.449719;0.441461;0.4045;0.0116279;0.427888;0.449719;0.436852;0.419114
22.07.2016 12:30;0.423822;0.451864;0.43818;0.418585;0.00872093;0.452116;0.451864;0.438976;0.427923
22.07.2016 12:45;0.420945;0.454008;0.434899;0.43267;0.00872093;0.476343;0.454008;0.441101;0.436732
22.07.2016 13:00;0.418068;0.456152;0.431618;0.446755;0.00872093;0.500571;0.456152;0.443225;0.44554
22.07.2016 13:15;0.382713;0.434348;0.410121;0.435426;0.0116279;0.48719;0.434348;0.419286;0.429606
22.07.2016 13:30;0.347358;0.412544;0.388624;0.424097;0.00872093;0.47381;0.412544;0.395347;0.413671
22.07.2016 13:45;0.312003;0.390739;0.367127;0.412768;0.00872093;0.460429;0.390739;0.371408;0.397736
22.07.2016 14:00;0.276649;0.368935;0.34563;0.401439;0.00872093;0.447048;0.368935;0.347469;0.381801
22.07.2016 14:15;0.261641;0.352358;0.323057;0.392466;0.0116279;0.435727;0.352358;0.331989;0.369467
22.07.2016 14:30;0.246633;0.33578;0.300485;0.383493;0.00872093;0.424406;0.33578;0.316509;0.357132
22.07.2016 14:45;0.231625;0.319202;0.277912;0.374519;0.00872093;0.413085;0.319202;0.301028;0.344798
22.07.2016 15:00;0.216617;0.302624;0.25534;0.365546;0.0116279;0.401764;0.302624;0.285548;0.332463
22.07.2016 15:15;0.193775;0.268469;0.222914;0.327981;0.00872093;0.36899;0.268469;0.254034;0.296974
22.07.2016 15:30;0.170933;0.234313;0.190488;0.290416;0.00872093;0.336217;0.234313;0.22252;0.261485
22.07.2016 15:45;0.148091;0.200157;0.158063;0.252851;0.00872093;0.303443;0.200157;0.191006;0.225995
22.07.2016 16:00;0.125249;0.166001;0.125637;0.215285;0.0116279;0.27067;0.166001;0.159492;0.190506
22.07.2016 16:15;0.109705;0.154477;0.119293;0.206814;0.00872093;0.241241;0.154477;0.147641;0.181223
22.07.2016 16:30;0.0941616;0.142954;0.112948;0.198343;0.00872093;0.211812;0.142954;0.13579;0.17194
22.07.2016 16:45;0.0786177;0.131431;0.106604;0.189871;0.0116279;0.182383;0.131431;0.123939;0.162657
22.07.2016 17:00;0.0630739;0.119907;0.100259;0.1814;0.00872093;0.152955;0.119907;0.112087;0.153374
22.07.2016 17:15;0.0473054;0.106638;0.0930308;0.171076;0.00872093;0.137948;0.106638;0.098933;0.142454
22.07.2016 17:30;0.031537;0.0933677;0.0858025;0.160753;0.0116279;0.122942;0.093368;0.085778;0.131533
22.07.2016 17:45;0.0157685;0.0800979;0.0785742;0.15043;0.0116279;0.107935;0.080098;0.072624;0.120613
22.07.2016 18:00;0;0.0668282;0.071346;0.140107;0.188953;0.092929;0.066828;0.059469;0.109692
22.07.2016 18:15;0;0.0501211;0.0535095;0.10508;0.136628;0.072395;0.050121;0.044602;0.082269
22.07.2016 18:30;0;0.0334141;0.035673;0.0700533;0.0813953;0.051861;0.033414;0.029734;0.054846
22.07.2016 18:45;0;0.016707;0.0178365;0.0350267;0.0813953;0.031327;0.016707;0.014867;0.027423
22.07.2016 19:00;0;0;0;0;0.0377907;0.010793;0;0;0
22.07.2016 19:15;0;0;0;0;0.0377907;0.011597;0;0;0
22.07.2016 19:30;0;0;0;0;0.0348837;0.012401;0;0;0
22.07.2016 19:45;0;0;0;0;0.0377907;0.013206;0;0;0
22.07.2016 20:00;0;0;0;0;0.0494186;0.01401;0;0;0
22.07.2016 20:15;0;0;0;0;0.0494186;0.010508;0;0;0
22.07.2016 20:30;0;0;0;0;0.0465116;0.007005;0;0;0
22.07.2016 20:45;0;0;0;0;0.0377907;0.003503;0;0;0
22.07.2016 21:00;0;0;0;0;0.0377907;0;0;0;0
22.07.2016 21:15;0;0;0;0;0.0377907;0;0;0;0
22.07.2016 21:30;0;0;0;0;0.0377907;0;0;0;0
22.07.2016 21:45;0;0;0;0;0.0348837;0;0;0;0
22.07.2016 22:00;0;0;0;0;0.0348837;0;0;0;0
22.07.2016 22:15;0;0;0;0;0.0348837;0;0;0;0
22.07.2016 22:30;0;0;0;0;0.0348837;0;0;0;0
22.07.2016 22:45;0;0;0;0;0.0348837;0;0;0;0
22.07.2016 23:00;0;0;0;0;0.0290698;0;0;0;0
22.07.2016 23:15;0;0;0;0;0.0290698;0;0;0;0
22.07.2016 23:30;0;0;0;0;0.0290698;0;0;0;0
22.07.2016 23:45;0;0;0;0;0.0377907;0;0;0;0
23.07.2016 00:00;0;0;0;0;0.0523256;0;0;0;0
23.07.2016 00:15;0;0;0;0;0.0552326;0;0;0;0
23.07.2016 00:30;0;0;0;0;0.0377907;0;0;0;0
23.07.2016 00:45;0;0;0;0;0.0377907;0;0;0;0
23.07.2016 01:00;0;0;0;0;0.0348837;0;0;0;0
23.07.2016 01:15;0;0;0;0;0.0319767;0;0;0;0
23.07.2016 01:30;0;0;0;0;0.0319767;0;0;0;0
23.07.2016 01:45;0;0;0;0;0.0290698;0;0;0;0
23.07.2016 02:00;0;0;0;0;0.0290698;0;0;0;0
23.07.2016 02:15;0;0;0;0;0.0261628;0;0;0;0
23.07.2016 02:30;0;0;0;0;0.0261628;0;0;0;0
23.07.2016 02:45;0;0;0;0;0.0232558;0;0;0;0
23.07.2016 03:00;0;0;0;0;0.0232558;0;0;0;0
23.07.2016 03:15;0;0;0;0;0.0232558;0;0;0;0
23.07.2016 03:30;0;0;0;0;0.0203488;0;0;0;0
23.07.2016 03:45;0;0;0;0;0.0174419;0;0;0;0
23.07.2016 04:00;0;0;0;0;0.0174419;0;0;0;0
23.07.2016 04:15;0.0199802;0;0;0;0.0174419;0;0;0.005308;0.001113
23.07.2016 04:30;0.0399605;0;0;0;0.0145349;0;0;0.010617;0.002226
23.07.2016 04:45;0.0599407;0;0;0;0.0116279;0;0;0.015925;0.00334
23.07.2016 05:00;0.0799209;0;0;0;0.0145349;0;0;0.021233;0.004453
23.07.2016 05:15;0.0881665;0;0;0;0.0116279;0.004025;0;0.023424;0.004912
23.07.2016 05:30;0.096412;0;0;0;0.0116279;0.00805;0;0.025614;0.005372
23.07.2016 05:45;0.104658;0;0;0;0.00872093;0.012075;0;0.027805;0.005831
23.07.2016 06:00;0.112903;0;0;0;0.00872093;0.016099;0;0.029996;0.00629
23.07.2016 06:15;0.150532;0.0292776;0.0335472;0;0.0116279;0.033173;0.029278;0.057713;0.018058
23.07.2016 06:30;0.188162;0.0585551;0.0670943;0;0.00872093;0.050246;0.058555;0.08543;0.029825
23.07.2016 06:45;0.225791;0.0878327;0.100641;0;0.00872093;0.067319;0.087833;0.113148;0.041592
23.07.2016 07:00;0.263421;0.11711;0.134189;0;0.0116279;0.084392;0.11711;0.140865;0.053359
23.07.2016 07:15;0.280627;0.137876;0.154675;0;0.00872093;0.101692;0.137876;0.157801;0.06083
23.07.2016 07:30;0.297834;0.158641;0.175161;0;0.00872093;0.118991;0.158641;0.174737;0.0683
23.07.2016 07:45;0.315041;0.179407;0.195648;0;0.0116279;0.136291;0.179407;0.191672;0.075771
23.07.2016 08:00;0.332247;0.200172;0.216134;0;0.00872093;0.153591;0.200172;0.208608;0.083241
23.07.2016 08:15;0.356906;0.222358;0.244312;0.0264428;0.0116279;0.16687;0.222358;0.232408;0.108873
23.07.2016 08:30;0.381564;0.244544;0.27249;0.0528857;0.00872093;0.18015;0.244544;0.256207;0.134504
23.07.2016 08:45;0.406222;0.266729;0.300669;0.0793285;0.00872093;0.19343;0.266729;0.280007;0.160136
23.07.2016 09:00;0.430881;0.288915;0.328847;0.105771;0.0116279;0.206709;0.288915;0.303806;0.185768
23.07.2016 09:15;0.467162;0.330943;0.368751;0.142797;0.00872093;0.252307;0.330943;0.343486;0.224105
23.07.2016 09:30;0.503444;0.37297;0.408656;0.179823;0.00872093;0.297905;0.37297;0.383166;0.262441
23.07.2016 09:45;0.539726;0.414998;0.44856;0.216848;0.0116279;0.343503;0.414998;0.422845;0.300778
23.07.2016 10:00;0.576007;0.457025;0.488465;0.253874;0.00872093;0.3891;0.457025;0.462525;0.339115
23.07.2016 10:15;0.575614;0.47411;0.500543;0.283343;0.0116279;0.413834;0.47411;0.476368;0.362494
23.07.2016 10:30;0.575221;0.491195;0.512621;0.312811;0.00872093;0.438568;0.491195;0.49021;0.385872
23.07.2016 10:45;0.574827;0.50828;0.524699;0.34228;0.00872093;0.463302;0.50828;0.504053;0.40925
23.07.2016 11:00;0.574434;0.525365;0.536777;0.371749;0.0116279;0.488035;0.525365;0.517896;0.432629
23.07.2016 11:15;0.564334;0.533312;0.539185;0.396051;0.00872093;0.500936;0.533312;0.522965;0.449281
23.07.2016 11:30;0.554234;0.541259;0.541593;0.420354;0.0116279;0.513837;0.541259;0.528034;0.465933
23.07.2016 11:45;0.544135;0.549206;0.544001;0.444657;0.00872093;0.526737;0.549206;0.533104;0.482586
23.07.2016 12:00;0.534035;0.557153;0.546409;0.468959;0.00872093;0.539638;0.557153;0.538173;0.499238
23.07.2016 12:15;0.515077;0.555115;0.538962;0.485635;0.0116279;0.544339;0.555115;0.53389;0.507465
23.07.2016 12:30;0.496119;0.553078;0.531514;0.50231;0.00872093;0.549039;0.553078;0.529607;0.515693
23.07.2016 12:45;0.477161;0.55104;0.524067;0.518985;0.00872093;0.55374;0.55104;0.525325;0.52392
23.07.2016 13:00;0.458203;0.549002;0.51662;0.535661;0.0116279;0.558441;0.549002;0.521042;0.532148
23.07.2016 13:15;0.429407;0.533127;0.496277;0.538472;0.00872093;0.545648;0.533127;0.504039;0.526842
23.07.2016 13:30;0.40061;0.517252;0.475934;0.541282;0.00872093;0.532855;0.517252;0.487035;0.521537
23.07.2016 13:45;0.371814;0.501377;0.455591;0.544093;0.0116279;0.520062;0.501377;0.470032;0.516232
23.07.2016 14:00;0.343017;0.485502;0.435248;0.546904;0.00872093;0.507268;0.485502;0.453029;0.510926
23.07.2016 14:15;0.311917;0.462379;0.408893;0.539879;0.00872093;0.486052;0.462379;0.42981;0.49715
23.07.2016 14:30;0.280816;0.439256;0.382538;0.532853;0.0116279;0.464836;0.439256;0.406591;0.483373
23.07.2016 14:45;0.249715;0.416134;0.356183;0.525827;0.00872093;0.44362;0.416134;0.383372;0.469596
23.07.2016 15:00;0.218615;0.393011;0.329828;0.518802;0.00872093;0.422404;0.393011;0.360153;0.455819
23.07.2016 15:15;0.183116;0.353012;0.291516;0.483419;0.0116279;0.383393;0.353012;0.322091;0.419153
23.07.2016 15:30;0.147617;0.313013;0.253204;0.448036;0.00872093;0.344382;0.313013;0.284028;0.382486
23.07.2016 15:45;0.112119;0.273014;0.214891;0.412654;0.00872093;0.305372;0.273014;0.245966;0.34582
23.07.2016 16:00;0.07662;0.233015;0.176579;0.377271;0.0116279;0.266361;0.233015;0.207904;0.309154
23.07.2016 16:15;0.057465;0.205739;0.150688;0.350548;0.00872093;0.237506;0.205739;0.182947;0.282824
23.07.2016 16:30;0.03831;0.178463;0.124796;0.323824;0.00872093;0.20865;0.178463;0.15799;0.256493
23.07.2016 16:45;0.019155;0.151186;0.0989046;0.297101;0.0116279;0.179794;0.151186;0.133033;0.230163
